round,accuracy,macro_f1,eval_loss,round_time,client_train_time,communication_cost_MB,trainable_params,total_params,model_name,dataset_name,setting,num_clients,local_epochs,partition_type,best_metric_so_far,patience_counter,is_new_best,client_id,num_samples,train_loss
14,0.7321666666666666,0.6504012027945666,1.3232697147004149,231.93116927146912,17.314831972122192,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,0,True,1,10975,0.13217303664905478
14,0.75525,0.6994983239436661,0.9269511488840935,231.93116927146912,108.43324637413025,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,0,True,2,71346,0.1112115750780471
14,0.7838333333333334,0.7722103243540008,0.7535238444329576,231.93116927146912,11.429713249206543,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,0,True,3,6816,0.12019544438362786
14,0.8956666666666667,0.8943283648433078,0.3230488754095549,231.93116927146912,12.481074571609497,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,0,True,4,7613,0.25191688066066686
15,0.8054166666666667,0.8103157276976557,0.6328229418301836,229.83829259872437,19.118911743164062,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,1,False,0,11250,0.2047364745548376
15,0.7388333333333333,0.654677048694931,1.2923002490337858,229.83829259872437,17.40003252029419,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,1,False,1,10975,0.12467939837641591
15,0.7274166666666667,0.6474413425863793,1.2205804912967886,229.83829259872437,107.27749824523926,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,1,False,2,71346,0.11135448770547461
15,0.823,0.8192782836517984,0.6187467939676122,229.83829259872437,11.06104302406311,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,1,False,3,6816,0.12272389650786461
15,0.8948333333333334,0.8933839108367714,0.3356422442308766,229.83829259872437,12.096746683120728,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,1,False,4,7613,0.2485521906838134
16,0.8279166666666666,0.8311863120842471,0.5638564569835968,229.14939427375793,18.849562406539917,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,2,False,0,11250,0.21106361244694033
16,0.7386666666666667,0.6589795491861952,1.2710471346657326,229.14939427375793,16.508333444595337,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,2,False,1,10975,0.13024991520669627
16,0.7386666666666667,0.6667215892632035,1.1338774019733389,229.14939427375793,107.08535361289978,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,2,False,2,71346,0.10823534062041404
16,0.7889166666666667,0.775002711756507,0.7250331986616266,229.14939427375793,11.183463335037231,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,2,False,3,6816,0.13260257247061483
16,0.8776666666666667,0.875720409418612,0.41720381977551796,229.14939427375793,11.686083316802979,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,2,False,4,7613,0.24997244708772218
17,0.8761666666666666,0.8781687196447738,0.41000533004866,228.96755528450012,18.149762630462646,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,3,False,0,11250,0.2046205124034631
17,0.741,0.660042780078339,1.2647119085205363,228.96755528450012,16.495603561401367,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,3,False,1,10975,0.12805548161655153
17,0.7325,0.6585882243261555,1.1340456925174023,228.96755528450012,106.50346159934998,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,3,False,2,71346,0.10689970140550036
17,0.8480833333333333,0.8452853160198514,0.5402994675839201,228.96755528450012,11.442038774490356,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,3,False,3,6816,0.12329166892373786
17,0.8941666666666667,0.8940496944917129,0.33694276388021227,228.96755528450012,11.552615880966187,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,3,False,4,7613,0.24568964999184764
